Unnamed: 0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22/01/1900,extra che mi vengono in mente ma non sono importatini per la tavola prospect al momento (anche se potrebbero comparire come variabili nella descrizione volendo),Unnamed: 24,Unnamed: 25,Unnamed: 26,ancoraggio,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,NOTE PER L'UFFICIO TECNICO,Unnamed: 33,Unnamed: 34,Unnamed: 35
pns175,,170x86x45,45,,,,,,,struttura/structure,90,,"COMPOSTA DA:

- Lamiera 6mm in alluminio 
- Verniciatura a polvere 
- Seduta con listoni 93x42 mm
- Legno di Pino termo trattato","COMPOSED BY:

- 6mm aluminum sheet metal
- Powder coating
- Seating with 93x42mm planks
- Heat-treated pine wood",,"Legno trattatto, Alluminio",,,,,,,,,https://sketchfab.com/models/4ce5dc0aaec44f79957caa7dd6d579e1/embed,,,Panca semicircolare,,,"Zusammengestellt aus:

- 6mm Aluminiumblatt
- Pulverfarbe
- mit 93x42 mm Listen sitzen
- behandeltes thermisches Kiefernholz",,,,
tn200,,202x78x75,,,,,,,,struttura/structure,90,,"COMPOSTA DA:

- Lamiera 6mm in alluminio 
- Verniciatura a polvere 
- Seduta con listoni 93x42 mm
- Legno di Pino termo trattato","COMPOSED BY:

- 6mm aluminum sheet metal
- Powder coating
- Seating with 93x42mm planks
- Heat-treated pine wood",,"Legno trattatto, Alluminio",,,,,,,,,https://sketchfab.com/models/ec38d5d54bb24839ac298cbd2416735d/embed,,,Tavolo,,,"Zusammengestellt aus:

- 6mm Aluminiumblatt
- Pulverfarbe
- mit 93x42 mm Listen sitzen
- behandeltes thermisches Kiefernholz",,,,
sf50,,46x46x96,46,,,,,,,,,,,,,Ferro zincato,,,,,,,,,,,,Seduta Fenicia,,,,,,,
xpr300,,x436x341x242,84,2-6,736x641,42.5,,,,,,,"COMPOSTO DA:

- montanti in legno sez. cm 65x65 mm. 
- pianale cm 100x194 in massello sp. mm 33 (xpp200)
- pianali cm 100x100 in massello sp. mm 33 xpt150)
- pannelli/sagome decorati in polietilene Bicolore sp. mm 19
- kit bulloneria zincata per assemblaggio in tappi plastici

- xpp200 (panca)
- xpt150r (trono rosso)
- xpt150b (trono blu)","COMPOSED BY: 

- wooden uprights sect. cm 65x65 mm. 
- tabletop cm 100x194 in solid wood thickness mm 33 (xpp200)
- tabletops cm 100x100 in solid wood thickness mm 33 xpt150)
- panels/shapes decorated in Bicolor polyethylene thickness 19 mm
- galvanized hardware kit for assembly in plastic caps

- xpp200 (bench)
- xpt150r (red throne)
- xpt150b (blue throne)",,"Legno trattato, Polietilene",,EN-1176,5/7,,,,,,,,,Composizione Royal,,,"Zusammengestellt aus:

- Hölzerne Pflegeabschnitt CM 65x65 mm. 
- Plattform 100x194 cm in fester sp. 33 mm (xpp200)
- Platten 100 cm 100x100 in fester sp. mm 33 xpt150)
- Paneele/Formen, die in zwei Two -Tone Polyethylen sp. Mm 19
- verzinktes Buroneria -Kit zur Montage in Plastikkappen

- xpp200 (Bank)
- xpt150r (roter Thron)
- xpt150b (blauer Thron)",,,,
xral56,,720x161x220,150,>3,720x725,,,,,,,,,,,,,EN-1176,6,,,,,,https://sketchfab.com/models/afc4cd85aa4148d48298dfc87ba90aa5/embed,,,,,,,,,,
ma500,,511x260x170,170,,,,,,,,,,"COMPOSTA DA:

- struttura anfiteatro in legno bilama su 3 livelli cm 500x250","Composed of: 

- Bilama wooden amphitheater structure on 3 levels 500x250 cm",,Legno trattato,,,,,,,,,https://sketchfab.com/models/d23f98da3671402d8cf8491f1d37b7e0/embed,,,Mini Arena,,,"Zusammengestellt aus:

- Bilama Holz Amphitheaterstruktur auf 3 Stufen 500x250 cm",,,,
ma600,,500x250x170,170,,,,,,,,,,"COMPOSTO DA:

- struttura anfiteatro in legno bilama su 3 livelli
- pannelli in polietilene riciclato/riciclabile","Composed of: 

- Bilama wooden amphitheater structure on 3 levels 
- recycled/recyclable polyethylene panels",,"Legno trattato, Pannelli PE",,,,,,,,,https://sketchfab.com/models/3f33b6ac659645c19303960d8030f880/embed,,,Mini Arena con Pannelli,,,"Zusammengestellt aus:

- Bilama Holzamphitheaterstruktur auf 3 Ebenen
- recycelte/recycelbare Polyethylenplatten",,,,
bv195,,194x200x80,,,,,,,,,,,"COMPOSTA DA:

- Struttura in bilama spessore cm 5,7
- tavolo seduta e pianale tavolo realizzati con tavole cm 5,5x11,7
- schienale realizzato con tavolo spessore cm 4,3x11,7

- bvp195: panca con schienale (lunghezza: 194, larghezza: 60, altezza: 80, altezza seduta: 44)
- bvt195: tavolo (lunghezza: 194, larghezza: 72, altezza: 75)
- bv195: composizione completa (lunghezza: 194, larghezza: 200)","Composed of: 

- Bilama structure thickness 5.7 cm 
- Setting table and table plane made with tables 5.5x11.7 cm 
- backrest made with table thick 4.3x11.7 cm 

- BVP195: bench with back (length: 194, width: 60, height: 80, height sitting: 44) 
- BVT195: Table (length: 194, width: 72, height: 75) 
- BV195: Complete composition (length: 194, width: 200)",,Legno trattato,,,,,,,,,,,,Baviera,,,"Zusammengestellt aus:

- Bilama -Strukturdicke 5,7 cm
- Einstellung von Tabellen und Tabellenebene mit Tabellen 5.5x11.7 cm
- Rückenlehne aus Tisch dick 4,3 x 11,7 cm hergestellt

- BVP195: Bank mit Rücken (Länge: 194, Breite: 60, Höhe: 80, Höhe sitzt: 44)
- Bvt195: Tabelle (Länge: 194, Breite: 72, Höhe: 75)
- Bv195: Komplette Komposition (Länge: 194, Breite: 200)",,,,
com195,,195x216x80,,,,,,,,,,,"COMPOSTO DA:

- Struttura in ferro zincato e verniciato colore nero
- Pianale tavolo, sedute e schienali realizzati con tavolato sezione cm 4,3x9,3","Composed of: 

- galvanized iron structure and black painted color 
- Table platform, seats and backs made with tablecloth section 4.3x9.3",,"Legno trattato, Alluminio",,,,,,,,,,,,Comfort,,,"Zusammengestellt aus:

- verzinkte Eisenstruktur und schwarz gestrichene Farbe
- Tischplattform, Sitze und Rücken aus Tischdecke Abschnitt 4.3x9.3",,,,
com4,,⌀210x75,,,,,,,,,,,"COMPOSTA DA:

- struttura portante, piano di appoggio e seduta realizzati in legno di pino massiccio impregnati in autoclave sottovuoto a pressione
- Sistemi di fissaggio in ferro zincato
- Viteria zincata e in acciaio inox
- Fornita già assemblata, pronta per l'uso
- Finitura naturale del legno, con possibilità di mordentatura periodica con vernici a base d'acqua
- Utilizzabile sia in contesti privati che pubblici
- Consigliata l’installazione con staffe per ancoraggio al suolo in parchi pubblici","COMPOSED BY:

- Support structure, top and seat made of solid pine wood impregnated in vacuum pressure autoclave
- Galvanized iron fastening systems
- Galvanized and stainless steel hardware
- Supplied already assembled, ready for use
- Natural wood finish, with the possibility of periodic staining with water-based paints
- Can be used in both private and public settings
- Recommended installation with brackets for ground anchoring in public parks",,Legno trattato,,,,,,,,,,,,Comunica 4 Legno,,,"ZUSAMMENGESETZT DURCH:

- Tragstruktur, Platte und Sitzfläche aus massivem Kiefernholz, das im Vakuumdruck-Autoklav imprägniert wurde
- Befestigungssysteme aus verzinktem Eisen
- Schrauben aus verzinktem und rostfreiem Stahl
- Wird bereits montiert geliefert,
- Natürliche Holzoberfläche, mit der Möglichkeit des regelmäßigen Beizens mit Lack auf Wasserbasis
- Kann sowohl im privaten als auch im öffentlichen Bereich verwendet werden
- Empfohlene Installation mit Halterungen zur Bodenverankerung in öffentlichen Parks",,,,
com8,,⌀220x75,,,,,,,,,,,"COMPOSTA DA:

- struttura portante, piano di appoggio e seduta realizzati in legno di pino massiccio impregnati in autoclave sottovuoto a pressione
- Sistemi di fissaggio in ferro zincato
- Viteria zincata e in acciaio inox
- Fornita già assemblata, pronta per l'uso
- Finitura naturale del legno, con possibilità di mordentatura periodica con vernici a base d'acqua
- Utilizzabile sia in contesti privati che pubblici
- Consigliata l’installazione con staffe per ancoraggio al suolo in parchi pubblici","COMPOSED BY:

- Support structure, top and seat made of solid pine wood impregnated in vacuum pressure autoclave
- Galvanized iron fastening systems
- Galvanized and stainless steel hardware
- Supplied already assembled, ready for use
- Natural wood finish, with the possibility of periodic staining with water-based paints
- Can be used in both private and public settings
- Recommended installation with brackets for ground anchoring in public parks",,Legno trattato,,,,,,,,,,,,Comunica 8 Legno,,,"ZUSAMMENGESETZT DURCH:

- Tragstruktur, Platte und Sitzfläche aus massivem Kiefernholz, das im Vakuumdruck-Autoklav imprägniert wurde
- Befestigungssysteme aus verzinktem Eisen
- Schrauben aus verzinktem und rostfreiem Stahl
- Wird bereits montiert geliefert,
- Natürliche Holzoberfläche, mit der Möglichkeit des regelmäßigen Beizens mit Lack auf Wasserbasis
- Kann sowohl im privaten als auch im öffentlichen Bereich verwendet werden
- Empfohlene Installation mit Halterungen zur Bodenverankerung in öffentlichen Parks",,,,
pr250,,245x200x83,,,,,,,,,130,,"COMPOSTO DA:

- Struttura portante, piano di appoggio, seduta e schienale: realizzati in legno di pino massiccio impregnato
- tavolo esteso di oltre 50 cm ","Composed of: 

- Player structure, support surface, seat and back: made of impregnated solid pine wood 
- Extended table of over 50 cm",,Legno trattato,,,,,,,,,,,,Personal Inclusive,,,"Zusammengestellt aus:

- Spielerstruktur, Stützoberfläche, Sitz und Rücken: aus imprägniertem fester Kiefernholz bestehen
- erweiterte Tabelle von über 50 cm",,,,
pr300,,300x200x75,,,,,,,,,147,,"COMPOSTO DA:

- Struttura portante, piano di appoggio, seduta e schienale: realizzati in legno di pino massiccio impregnato
- tavolo esteso di oltre 50 cm ","Composed of: 

- Player structure, support surface, seat and back: made of impregnated solid pine wood 
- Extended table of over 50 cm",,Legno trattato,,,,,,,,,,,,Personal Incusive doppia,,,"Zusammengestellt aus:

- Spielerstruktur, Stützoberfläche, Sitz und Rücken: aus imprägniertem fester Kiefernholz bestehen
- erweiterte Tabelle von über 50 cm",,,,
rb195,,195x213x82,,,,,,,,,,,"COMPOSTO DA:

- struttura in bilama cm 9x9
- pianale tavolo, sedute e schienali panche realizzate con tavole cm 4,3x11,7","Composed of: 

- Bilama structure 9x9 cm 
- Table platform, seats and backs benches made with tables 4,3x11.7 cm",,Legno trattato,,,,,,,,,,,,Robust,,,"Zusammengestellt aus:

- Bilama -Struktur 9x9 cm
- Tischplattform, Sitze und Rückbänke aus Tischen 4,3x11,7 cm",,,,
rb245,,245x213x82,,,,,,,,,,,"COMPOSTO DA:

- struttura in bilama cm 9x9
- pianale tavolo, sedute e schienali panche realizzate con tavole cm 4,3x11,7","Composed of: 

- Bilama structure 9x9 cm 
- Table platform, seats and backs benches made with tables 4,3x11.7 cm",,Legno trattato,,,,,,,,,,,,Robust,,,"Zusammengestellt aus:

- Bilama -Struktur 9x9 cm
- Tischplattform, Sitze und Rückbänke aus Tischen 4,3x11,7 cm",,,,
sie195k,,194x143x76,,,,,,,,,,,"COMPOSTA DA:

- Struttura in tubolare diametro cm 6,2
- Pianale tavolo, sedute e schienali realizzati con tavolato spessore cm 4,3","COMPOSED BY:

- 6.2 cm diameter tubular frame
- Table top, seats and backs made of 4.3 cm thick planking",,"Legno trattato, Ferro zincato, Riciclato",,,,,,,,,,,,Siesta,,,"Zusammengestellt aus:

- Rohrstrukturdurchmesser 6,2 cm
- Tischplattform, Sitze und Rücken mit Tischdicke 4,3 cm dick",,,,
sied195,,194x192x93,,,,,,,,,,,"COMPOSTA DA:

- Struttura in tubolare diametro cm 6,2 e piatto cm 6,2x1,3
- Pianale tavolo, sedute e schienali realizzati con tavolato spessore cm 4,3","Composed of: 

- Tubular structure diameter 6.2 cm and plate 6.2x1.3 cm 
- Table platform, seats and backs made with table thickness 4.3 cm thick",,"Legno trattato, Ferro zincato",,,,,,,,,,,,Siesta Deluxe,,,"Zusammengestellt aus:

- Rohrstrukturdurchmesser 6,2 cm und Platte 6,2 x 1,3 cm
- Tischplattform, Sitze und Rücken mit Tischdicke 4,3 cm dick",,,,
sie150,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siesta Bimbi,,,,,,,
va225,,208x199x218,,,,,,,,,,,"COMPOSTO DA:

- volta in legno bilama
- tavolo e panche con tetto","Composed of: 

- vault in bilama wood 
- table and benches with roof",,Legno trattato,,,,,,,,,,,,Volta,,,"Zusammengestellt aus:

- Gewölbe in Bilama Wood
- Tisch und Bänke mit Dach",,,,
xc29,,150x134x52,,,,,,,,,,,"COMPOSTA DA:

- corpo unico senza schienale 150x134
- struttura cm 3,3x9,3
- pianale tavolo e sedute realizzati con tavole cm 3,3x11,7","Composed of: 

- Single body without back 150x134 
- structure 3,3x9.3 cm 
- Table platform and seats made with tables 3,3x11.7 cm",,Legno trattato,,,,,,,,,,,,pic-nic Bimbi,,,"Zusammengestellt aus:

- Einzelkörper ohne Rücken 150x134
- Struktur 3,3x9,3 cm
- Tischplattform und Sitze mit Tischen 3,3x11,7 cm",,,,
xc30,,150x160x64,,,,,,,,,,,,,,Legno trattato,,,,,,,,,,,,Relax Bimbi,,,,,,,
xc30e,,120x160x66,,,,,,,,,,,"COMPOSTA DA:

- struttura, pianale tavolo, sedute e schienali panche realizzati con tavole cm 3,3x9,3","Composed of: 

- Structure, Table Towns, Setings and Back Backs made with tables 3,3x9.3 cm",,Legno trattato,,,,,,,,,,,,Relax Bimbi,,,"Zusammengestellt aus:

- Struktur, Tischstädte, Setings und Rücken, die aus Tabellen 3,3x9,3 cm hergestellt wurden",,,,
xfl60,,124x124x55,,,,,,,,,100,,"COMPOSTO DA:

- Tavolo da esterno con quattro sedute integrate
- realizzato in materiale plastico tipo polietilene(PE)
- ideale per l'utilizzo in contesti pubblici o scolastici. 
- La struttura è composta da pannelli ad incastro che garantiscono stabilità e facilità di montaggio","COMPOSED BY:

- Outdoor table with four built-in seats
- made of polyethylene(PE)-type plastic material
- ideal for use in public or school settings. 
- The structure is composed of interlocking panels that ensure stability and ease of assembly",,Polietilene,,,,,,,,,,,,Happy 4,,,"Zusammengestellt aus:

- Außentisch mit vier integrierten Sitzungen
- aus Kunststoff -Polyethylen -Kunststoffmaterial (PE) hergestellt.
- Ideal für den Einsatz in öffentlichen oder schulischen Kontexten. 
- Die Struktur besteht aus ineinandergreifenden Panels, die Stabilität und einfache Montage garantieren",,,,
xc35,,120x120x56,,,,,,,,,,,"COMPOSTA DA:

- struttura in legno massello con lavorazione a gradi e a incastro
- pianale tavolo e sedute realizzati con tavole cm 2,5x14","Composed of: 

- Solid wood structure with grades and interlocking processing 
- Table platform and seats made with tables 2,5x14 cm",,Legno trattato,,,,,,,,,,,,Pausa Bimbi,,,"Zusammengestellt aus:

- Feste Holzstruktur mit Noten und ineinandergreifende Verarbeitung
- Tischplattform und Sitze mit Tischen 2,5x14 cm",,,,
pnp195k,,194x152x75,,,,,,,,,108,,"COMPOSTO DA:

- Struttura in legno di pino impregnato in autoclave per resistenza agli agenti atmosferici
- Spessori del legname: piano tavolo in tavole da 43 mm, supporti e rinforzi in sezioni adeguate per garantire solidità
- Superficie levigata per un utilizzo confortevole
- Trattamento protettivo per maggiore resistenza all’umidità e agli insetti xilofagi
- Adatto per installazioni in aree pubbliche, parchi e giardini","COMPOSED BY:

- Autoclave-impregnated pine wood frame for weather resistance
- Lumber thicknesses: 43 mm plank table top, supports and reinforcements in appropriate sections for strength
- Polished surface for comfortable use
- Protective treatment for increased resistance to moisture and woodboring insects
- Suitable for installation in public areas, parks and gardens",,Legno trattato,,,,,,,,,,,,pic-nic,,,"Zusammengestellt aus:

- Pino -Holzstruktur, die in Autoklaven wegen Widerstands gegen atmosphärische Mittel imprägniert ist
- Dicke des Holzes: Tischplatte in 43 mm Tabellen, Stützen und Verstärkungen in angemessenen Abschnitten, um Solidität zu gewährleisten
- glatte Oberfläche für den komfortablen Gebrauch
- Schutzbehandlung wegen größerer Resistenz gegen Feuchtigkeit und Xilophagi -Insekten
- Geeignet für Installationen in öffentlichen Bereichen, Parks und Gärten",,,,
pnp245,,245x152x76,,,,,,,,,,,"COMPOSTO DA:

- Struttura in legno di pino impregnato in autoclave per resistenza agli agenti atmosferici
- Spessori del legname: piano tavolo in tavole da 43 mm, supporti e rinforzi in sezioni adeguate per garantire solidità
- Superficie levigata per un utilizzo confortevole
- Trattamento protettivo per maggiore resistenza all’umidità e agli insetti xilofagi
- Adatto per installazioni in aree pubbliche, parchi e giardini","COMPOSED BY:

- Autoclave-impregnated pine wood frame for weather resistance
- Lumber thicknesses: 43 mm plank table top, supports and reinforcements in appropriate sections for strength
- Polished surface for comfortable use
- Protective treatment for increased resistance to moisture and woodboring insects
- Suitable for installation in public areas, parks and gardens",,Legno trattato,,,,,,,,,,,,pic-nic Inclusive,,,"ZUSAMMENGESETZT DURCH:

- Kiefernholzstruktur, im Autoklav für Witterungsbeständigkeit imprägniert
- Holzstärken: Tischplatte aus 43-mm-Bohlen, Stützen und Verstärkungen in geeigneten Abschnitten, um die Stabilität zu gewährleisten
- polierte Oberfläche für eine komfortable Nutzung
- Schutzbehandlung für eine erhöhte Beständigkeit gegen Feuchtigkeit und Holzwurmbefall
- geeignet für die Aufstellung in öffentlichen Bereichen, Parks und Gärten",,,,
Com8alutt,,⌀220x75,,,,,,,,,,,"COMPOSTA DA:

- struttura portante ferro zincato
- piano di appoggio e seduta realizzati in legno di pino massiccio impregnati in autoclave sottovuoto a pressione
- Sistemi di fissaggio in ferro zincato
- Viteria zincata e in acciaio inox
- Fornita già assemblata, pronta per l'uso
- Finitura naturale del legno, con possibilità di mordentatura periodica con vernici a base d'acqua
- Utilizzabile sia in contesti privati che pubblici
","COMPOSED BY:

- Galvanized iron support structure
- Support top and seat made of solid pine wood impregnated in vacuum pressure autoclave
- Galvanized iron fasteners
- Galvanized and stainless steel hardware
- Supplied ready assembled, ready for use
- Natural wood finish, with the possibility of periodic staining with water-based paints
- Can be used in both private and public settings",,Legno trattato,,,,,,,,,,,,Comunica 8 Alluminio,,,"ZUSAMMENGESETZT DURCH:

- tragende Struktur aus verzinktem Eisen
- Tischplatte und Sitzfläche aus massivem Kiefernholz, im Vakuumdruck-Autoklav imprägniert
- Befestigungssysteme aus verzinktem Eisen
- verzinkte und Edelstahlschrauben
- Wird fertig montiert geliefert,
- Natürliche Holzoberfläche, mit der Möglichkeit des regelmäßigen Beizens mit Farben auf Wasserbasis
- Kann sowohl im privaten als auch im öffentlichen Bereich verwendet werden",,,,
pb150,,156x65x19,,,,,,,,,,,"- 4 posti utilizzabili
- struttura in legno ","- 4 seats that can be used 
- wooden structure",,Legno trattato,,,4,,,,,,,,,Velo in legno 4 posti,,,"- 4 Sitze, die verwendet werden können
- Holzstruktur",,,,
pb200,,200x65x19,,,,,,,,,,,"- 5 posti utilizzabili
- struttura in legno","- 5 seats that can be used 
- wooden structure",,Legno trattato,,,5,,,,,,,,,Velo in legno 5 posti,,,"- 5 Sitze, die verwendet werden können
- Holzstruktur",,,,
pb250,,244x65x19,,,,,,,,,,,"- 6 posti utilizzabili
- struttura in legno",,,legno trattato,,,6,,,,,,,,,Velo in legno 6 posti,,,,,,,
pbf200,,150x48x27,,,,,,,,,,,"- 4 posti utilizzabili
- zincatura a caldo e verniciatura nero","- 4 seats that can be used 
- Warm galvanizing and black painting",,Ferro zincato,,,4,,,,,,,,,Fe 4 posti nero,,,"- 4 Sitze, die verwendet werden können
- warme verzinkte und schwarze Malerei",,,,
pbf250,,250x48x27,,,,,,,,,,,"- 6 posti utilizzabili
- struttura in ferro zincatoa a caldo e verniciato nero","- 6 usable places
- hot-dip galvanized iron structure painted black",,Ferro zincato,,,6,,,,,,,,,Fe 6 posti nero,,,"- 6 Sitze, die verwendet werden können
- Heiße und bemalte schwarze, verzinkte Eisenstruktur",,,,
pbf201,,150x48x27,,,,,,,,,,,"- 4 utilizzatori
- strttura zincata a caldo","- 4 users 
- hot galvanized strip",,,,,4,,,,,,,,,Fe 4 posti,,,"- 4 Benutzer
- heißer verzinkter Streifen",,,,
pbf251,,250x48x27,,,,,,,,,,,"- 6 posti utilizzabili
- struttura in ferro zincatoa a caldo","- 6 usable places
- hot galvanized iron structure",,Ferro zincato,,,6,,,,,,,,,Fe 6 posti,,,"- 6 Sitze, die verwendet werden können
- warme, verzinkte Eisenstruktur",,,,
